licence,route,stop_id,stop_name,stop_index,arrival_time,eta_pred_at_T0,accuracy_T0,eta_pred_at_T15,accuracy_T15,eta_pred_at_T30,accuracy_T30,eta_pred_at_T45,accuracy_T45,eta_pred_at_T60,accuracy_T60,eta_pred_at_T75,accuracy_T75,eta_pred_at_T90,accuracy_T90,eta_pred_at_T105,accuracy_T105,eta_pred_at_T120,accuracy_T120
10-1153,Airport -> Rawai,59,Secret cliff resort ,7899,,2025-11-27T18:33:39.400012,,2025-11-27T18:53:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,60,Karon Circle,8431,,2025-11-27T18:38:39.400012,,2025-11-27T18:58:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,61,Woraburi Karon,8523,,2025-11-27T18:39:39.400012,,2025-11-27T18:59:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,62,Karon Stadium,8823,,2025-11-27T18:42:39.400012,,2025-11-27T19:02:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,63,OZO Phuket,8979,,2025-11-27T18:44:39.400012,,2025-11-27T19:04:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,64,Kata Palm,9111,,2025-11-27T18:46:39.400012,,2025-11-27T19:06:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,65,Beyond hotel Kata,9157,,2025-11-27T18:47:39.400012,,2025-11-27T19:07:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,66,Andaman Cannacia Resort,9327,,2025-11-27T18:49:39.400012,,2025-11-27T19:09:29.932141,,,,,,,,,,,,,,,
10-1153,Airport -> Rawai,67,Sai Yuan,10247,,2025-11-27T18:58:39.400012,,2025-11-27T19:18:29.932141,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,103,Soi Thachin,4616,2025-11-27T17:18:10.298266,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,104,Dcondo Campus Kuku,4776,2025-11-27T17:20:41.762862,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,105,Ban Kuku School,4859,2025-11-27T17:22:12.704295,,,,,,,,,,,,,,,,,,
10-1219,Patong -> Bus 1 -> Bus 2,106,Big C Market Thepkrasattri,5122,,,,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,85,Makro Nanai,371,2025-11-27T17:20:41.762862,2025-11-27T17:19:09.660985,1.54,,,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,86,Kathu Police Station,1550,2025-11-27T17:43:24.931555,2025-11-27T17:37:09.660985,6.25,2025-11-27T17:38:18.421008,5.11,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,87,Siko,1652,2025-11-27T17:47:27.370936,2025-11-27T17:38:09.660985,9.3,2025-11-27T17:39:18.421008,8.15,,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,88,PTT Station Kathu,1843,2025-11-27T17:49:28.635740,2025-11-27T17:40:09.660985,9.32,2025-11-27T17:40:18.421008,9.17,2025-11-27T17:48:27.370936,1.02,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,89,Kathu Fresh Market,2031,2025-11-27T17:50:29.223122,2025-11-27T17:41:09.660985,9.33,2025-11-27T17:42:18.421008,8.18,2025-11-27T17:49:27.370936,1.03,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,90,Andamanda Phuket Waterpark,2377,2025-11-27T17:52:30.599932,2025-11-27T17:44:09.660985,8.35,2025-11-27T17:44:18.421008,8.2,2025-11-27T17:52:27.370936,0.05,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,91,Lotus Samkong,2484,2025-11-27T17:54:31.737721,2025-11-27T17:45:09.660985,9.37,2025-11-27T17:45:18.421008,9.22,2025-11-27T17:53:27.370936,1.07,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,92,Chillva Market,2580,2025-11-27T17:57:33.590845,2025-11-27T17:46:09.660985,11.4,2025-11-27T17:47:18.421008,10.25,2025-11-27T17:54:27.370936,3.1,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,93,Bangkok Hospital Phuket,2727,,2025-11-27T17:48:09.660985,,2025-11-27T17:49:18.421008,,2025-11-27T17:57:27.370936,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,94,Vachira Phuket Hospital,2966,,2025-11-27T17:52:09.660985,,2025-11-27T17:52:18.421008,,2025-11-27T18:00:27.370936,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,95,Phuket Wittayalai School,3184,,2025-11-27T17:55:09.660985,,2025-11-27T17:55:18.421008,,2025-11-27T18:03:27.370936,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,96,Satree Phuket School,3270,,2025-11-27T17:56:09.660985,,2025-11-27T17:56:18.421008,,2025-11-27T18:04:27.370936,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,115,Sanamchai,3411,,2025-11-27T17:57:09.660985,,2025-11-27T17:58:18.421008,,2025-11-27T18:06:27.370936,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,98,Phuket Bus Terminal 1,3774,,2025-11-27T18:08:09.660985,,2025-11-27T18:08:18.421008,,2025-11-27T18:16:27.370936,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,99,Sanamchai,4052,,2025-11-27T18:12:09.660985,,2025-11-27T18:12:18.421008,,2025-11-27T18:20:27.370936,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,100,Phuket Provincial Cooperative Office,4180,,2025-11-27T18:13:09.660985,,2025-11-27T18:13:18.421008,,2025-11-27T18:21:27.370936,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,101,Baan Natkamon,4358,,2025-11-27T18:15:09.660985,,2025-11-27T18:15:18.421008,,2025-11-27T18:23:27.370936,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,102,Big C Mini Kingkaew,4507,,2025-11-27T18:16:09.660985,,2025-11-27T18:17:18.421008,,2025-11-27T18:25:27.370936,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,103,Soi Thachin,4616,,2025-11-27T18:17:09.660985,,2025-11-27T18:18:18.421008,,2025-11-27T18:26:27.370936,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,104,Dcondo Campus Kuku,4776,,2025-11-27T18:19:09.660985,,2025-11-27T18:19:18.421008,,2025-11-27T18:27:27.370936,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,105,Ban Kuku School,4859,,2025-11-27T18:20:09.660985,,2025-11-27T18:20:18.421008,,2025-11-27T18:28:27.370936,,,,,,,,,,,,,
10-1222,Patong -> Bus 1 -> Bus 2,106,Big C Market Thepkrasattri,5122,,2025-11-27T18:22:09.660985,,2025-11-27T18:22:18.421008,,2025-11-27T18:30:27.370936,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,69,Sanamchai,1886,2025-11-27T17:38:21.887065,2025-11-27T17:24:10.300218,14.19,2025-11-27T17:42:18.894409,-3.95,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,70,Satree Phuket School,2019,2025-11-27T17:39:22.465532,2025-11-27T17:26:10.300218,13.2,2025-11-27T17:43:18.894409,-3.94,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,71,Phuket Wittayalai School,2111,2025-11-27T17:43:24.932033,2025-11-27T17:28:10.300218,15.24,2025-11-27T17:45:18.894409,-1.9,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,72,Vachira Phuket Hospital,2334,2025-11-27T17:47:27.531975,2025-11-27T17:31:10.300218,16.29,2025-11-27T17:48:18.894409,-0.86,,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,73,Bangkok Hospital Phuket,2559,,2025-11-27T17:34:10.300218,,2025-11-27T17:51:18.894409,,2025-11-27T17:49:28.131301,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,74,Chillva Market,2715,2025-11-27T17:55:32.398804,2025-11-27T17:36:10.300218,19.37,2025-11-27T17:53:18.894409,2.23,2025-11-27T17:50:28.131301,5.07,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,75,Lotus Samkong,2809,2025-11-27T17:56:33.050641,2025-11-27T17:37:10.300218,19.38,2025-11-27T17:55:18.894409,1.24,2025-11-27T17:51:28.131301,5.08,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,76,Andamanda Phuket Waterpark,2935,2025-11-27T17:58:34.238616,2025-11-27T17:39:10.300218,19.4,2025-11-27T17:56:18.894409,2.26,2025-11-27T17:53:28.131301,5.1,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,77,Kathu Fresh Market,3266,,2025-11-27T17:41:10.300218,,2025-11-27T17:59:18.894409,,2025-11-27T17:56:28.131301,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,78,PTT Station Kathu,3459,,2025-11-27T17:43:10.300218,,2025-11-27T18:00:18.894409,,2025-11-27T17:57:28.131301,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,79,Siko,3649,,2025-11-27T17:45:10.300218,,2025-11-27T18:02:18.894409,,2025-11-27T17:59:28.131301,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,80,Kathu Police Station,3736,,2025-11-27T17:46:10.300218,,2025-11-27T18:03:18.894409,,2025-11-27T18:00:28.131301,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,,2025-11-27T18:03:10.300218,,2025-11-27T18:20:18.894409,,2025-11-27T18:17:28.131301,,,,,,,,,,,,,
10-1218,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,,2025-11-27T18:07:10.300218,,2025-11-27T18:24:18.894409,,2025-11-27T18:21:28.131301,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,109,Ban Kuku School,427,,2025-11-27T17:25:13.326443,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,110,Dcondo Campus Kuku,522,2025-11-27T17:47:27.531975,2025-11-27T17:26:13.326443,21.24,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,111,Soi Thachin,680,2025-11-27T17:48:28.131301,2025-11-27T17:28:13.326443,20.25,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,112,Big C Mini Kingkaew,789,2025-11-27T17:49:28.777436,2025-11-27T17:29:13.326443,20.26,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,113,Baan Natkamon,939,2025-11-27T17:50:29.356451,2025-11-27T17:30:13.326443,20.27,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,114,Phuket Provincial Cooperative Office,1116,2025-11-27T17:53:31.133182,2025-11-27T17:32:13.326443,21.3,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,115,Sanamchai,1246,,2025-11-27T17:33:13.326443,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,68,Phuket Bus Terminal 1,1587,,2025-11-27T17:40:13.326443,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,69,Sanamchai,1886,,2025-11-27T17:48:13.326443,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,70,Satree Phuket School,2019,,2025-11-27T17:50:13.326443,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,71,Phuket Wittayalai School,2111,,2025-11-27T17:51:13.326443,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,72,Vachira Phuket Hospital,2334,,2025-11-27T17:55:13.326443,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,73,Bangkok Hospital Phuket,2559,,2025-11-27T17:58:13.326443,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,74,Chillva Market,2715,,2025-11-27T18:00:13.326443,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,75,Lotus Samkong,2809,,2025-11-27T18:01:13.326443,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,76,Andamanda Phuket Waterpark,2935,,2025-11-27T18:02:13.326443,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,77,Kathu Fresh Market,3266,,2025-11-27T18:05:13.326443,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,78,PTT Station Kathu,3459,,2025-11-27T18:07:13.326443,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,79,Siko,3649,,2025-11-27T18:08:13.326443,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,80,Kathu Police Station,3736,,2025-11-27T18:10:13.326443,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,81,Coffee Mania,4922,,2025-11-27T18:27:13.326443,,,,,,,,,,,,,,,,,
10-1219,Bus 2 -> Bus 1 -> Patong,82,Malin Plaza,5178,,2025-11-27T18:31:13.326443,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,43,Thalang Public Health Office,2368,,2025-11-27T17:39:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,44,Baan Khian,2586,,2025-11-27T17:42:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,45,Cherngtalay School,3541,,2025-11-27T17:51:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,46,Laguna,3576,,2025-11-27T17:51:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,47,Lotus Cherngtalay,3837,,2025-11-27T17:55:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,48,Surin Beach,4456,,2025-11-27T18:00:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,49,Intercontinental Kamala,4912,,2025-11-27T18:05:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,,2025-11-27T18:06:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,51,Phuket Fantasea,5136,,2025-11-27T18:07:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,52,Big C Kamala,5396,,2025-11-27T18:10:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,53,Kalim Bus Stop,6450,,2025-11-27T18:20:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,54,Kalim School,6540,,2025-11-27T18:21:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,,2025-11-27T18:22:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,56,Indigo Patong,6893,,2025-11-27T18:27:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,57,Patong PEA,7083,,2025-11-27T18:31:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,,2025-11-27T18:32:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,59,Secret cliff resort ,7899,,2025-11-27T18:40:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,60,Karon Circle,8431,,2025-11-27T18:45:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,61,Woraburi Karon,8523,,2025-11-27T18:46:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,62,Karon Stadium,8823,,2025-11-27T18:49:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,63,OZO Phuket,8979,,2025-11-27T18:52:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,64,Kata Palm,9111,,2025-11-27T18:54:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,65,Beyond hotel Kata,9157,,2025-11-27T18:54:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,66,Andaman Cannacia Resort,9327,,2025-11-27T18:57:13.769067,,,,,,,,,,,,,,,,,
10-1207,Airport -> Rawai,67,Sai Yuan,10247,,2025-11-27T19:05:13.769067,,,,,,,,,,,,,,,,,
10-1148,Rawai -> Airport,38,Laguna,7313,,2025-11-27T17:28:14.659675,,,,,,,,,,,,,,,,,
10-1148,Rawai -> Airport,39,Cherngtalay School,7346,,2025-11-27T17:28:14.659675,,,,,,,,,,,,,,,,,
10-1148,Rawai -> Airport,40,Baan Khian,8300,,2025-11-27T17:38:14.659675,,,,,,,,,,,,,,,,,
10-1148,Rawai -> Airport,41,Thalang Public Health Office,8532,,2025-11-27T17:40:14.659675,,,,,,,,,,,,,,,,,
10-1148,Airport -> Rawai,48,Surin Beach,4456,2025-11-27T17:33:19.766775,,,,,,,,,,,,,,,,,,
10-1148,Airport -> Rawai,49,Intercontinental Kamala,4912,2025-11-27T17:37:22.340820,,,,,,,,,,,,,,,,,,
10-1148,Airport -> Rawai,50,Kamala Muslim Cemetery,5026,2025-11-27T17:38:22.934973,,,,,,,,,,,,,,,,,,
10-1148,Airport -> Rawai,51,Phuket Fantasea,5136,2025-11-27T17:39:23.513086,,,,,,,,,,,,,,,,,,
10-1148,Airport -> Rawai,52,Big C Kamala,5396,2025-11-27T17:44:26.545833,,,,,,,,,,,,,,,,,,
10-1148,Airport -> Rawai,53,Kalim Bus Stop,6450,,,,,,2025-11-27T18:01:34.189113,,,,,,,,,,,,,
10-1148,Airport -> Rawai,54,Kalim School,6540,,,,,,2025-11-27T18:03:34.189113,,,,,,,,,,,,,
10-1148,Airport -> Rawai,55,Diamond Cliff Resort & Spa,6630,,,,,,2025-11-27T18:04:34.189113,,,,,,,,,,,,,
10-1148,Airport -> Rawai,56,Indigo Patong,6893,,,,,,2025-11-27T18:09:34.189113,,,,,,,,,,,,,
10-1148,Airport -> Rawai,57,Patong PEA,7083,,,,,,2025-11-27T18:12:34.189113,,,,,,,,,,,,,
10-1148,Airport -> Rawai,58,Holiday Inn Resort Patong,7169,,,,,,2025-11-27T18:14:34.189113,,,,,,,,,,,,,
10-1148,Airport -> Rawai,59,Secret cliff resort ,7899,,,,,,2025-11-27T18:22:34.189113,,,,,,,,,,,,,
10-1148,Airport -> Rawai,60,Karon Circle,8431,,,,,,2025-11-27T18:27:34.189113,,,,,,,,,,,,,
10-1148,Airport -> Rawai,61,Woraburi Karon,8523,,,,,,2025-11-27T18:28:34.189113,,,,,,,,,,,,,
10-1148,Airport -> Rawai,62,Karon Stadium,8823,,,,,,2025-11-27T18:31:34.189113,,,,,,,,,,,,,
10-1148,Airport -> Rawai,63,OZO Phuket,8979,,,,,,2025-11-27T18:33:34.189113,,,,,,,,,,,,,
10-1148,Airport -> Rawai,64,Kata Palm,9111,,,,,,2025-11-27T18:35:34.189113,,,,,,,,,,,,,
10-1148,Airport -> Rawai,65,Beyond hotel Kata,9157,,,,,,2025-11-27T18:36:34.189113,,,,,,,,,,,,,
10-1148,Airport -> Rawai,66,Andaman Cannacia Resort,9327,,,,,,2025-11-27T18:38:34.189113,,,,,,,,,,,,,
10-1148,Airport -> Rawai,67,Sai Yuan,10247,,,,,,2025-11-27T18:47:34.189113,,,,,,,,,,,,,
10-1151,Rawai -> Airport,17,Sai Yuan,642,2025-11-27T17:35:20.659411,2025-11-27T17:33:15.983238,2.08,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,18,Andaman Cannacia Resort,1565,2025-11-27T17:42:24.902996,2025-11-27T17:41:15.983238,1.15,,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,19,Beyond hotel Kata,1728,2025-11-27T17:55:33.063059,2025-11-27T17:43:15.983238,12.28,2025-11-27T17:53:31.620630,2.02,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,20,Kata Palm,1780,2025-11-27T17:56:33.710184,2025-11-27T17:44:15.983238,12.3,2025-11-27T17:54:31.620630,2.03,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,21,OZO Kata,1937,,2025-11-27T17:46:15.983238,,2025-11-27T17:56:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,22,Peach Blossom,1963,,2025-11-27T17:47:15.983238,,2025-11-27T17:57:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,23,Karon Stadium,2064,,2025-11-27T17:48:15.983238,,2025-11-27T17:58:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,24,Woraburi Karon,2369,,2025-11-27T17:52:15.983238,,2025-11-27T18:02:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,25,Karon Circle,2454,,2025-11-27T17:52:15.983238,,2025-11-27T18:03:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,26,Secret cliff resort ,2997,,2025-11-27T17:58:15.983238,,2025-11-27T18:08:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,27,Patong Bus Stop,3674,,2025-11-27T18:04:15.983238,,2025-11-27T18:14:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,28,Bangla Patong ,3858,,2025-11-27T18:07:15.983238,,2025-11-27T18:17:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,29,Four Point Patong,4204,,2025-11-27T18:12:15.983238,,2025-11-27T18:22:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,30,Kalim School,4320,,2025-11-27T18:13:15.983238,,2025-11-27T18:23:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,31,Kalim Bus Stop,4437,,2025-11-27T18:14:15.983238,,2025-11-27T18:24:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,32,Big C Kamala,5519,,2025-11-27T18:25:15.983238,,2025-11-27T18:35:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,33,Phuket Fantasea,5751,,2025-11-27T18:27:15.983238,,2025-11-27T18:37:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,34,Kamala Muslim Cemetery,5863,,2025-11-27T18:28:15.983238,,2025-11-27T18:38:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,35,Cafe De Mar,5945,,2025-11-27T18:29:15.983238,,2025-11-27T18:39:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,36,Surin Beach,6442,,2025-11-27T18:33:15.983238,,2025-11-27T18:43:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,37,Lotus Cherngtalay,7024,,2025-11-27T18:41:15.983238,,2025-11-27T18:51:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,38,Laguna,7313,,2025-11-27T18:46:15.983238,,2025-11-27T18:56:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,39,Cherngtalay School,7346,,2025-11-27T18:47:15.983238,,2025-11-27T18:57:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,40,Baan Khian,8300,,2025-11-27T18:56:15.983238,,2025-11-27T19:06:31.620630,,,,,,,,,,,,,,,
10-1151,Rawai -> Airport,41,Thalang Public Health Office,8532,,2025-11-27T18:59:15.983238,,2025-11-27T19:09:31.620630,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,94,Vachira Phuket Hospital,2966,,2025-11-27T17:32:16.740008,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,95,Phuket Wittayalai School,3184,,2025-11-27T17:35:16.740008,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,96,Satree Phuket School,3270,,2025-11-27T17:36:16.740008,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,115,Sanamchai,3411,,2025-11-27T17:37:16.740008,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,98,Phuket Bus Terminal 1,3774,,2025-11-27T17:48:16.740008,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,99,Sanamchai,4052,,2025-11-27T17:52:16.740008,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,100,Phuket Provincial Cooperative Office,4180,,2025-11-27T17:53:16.740008,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,101,Baan Natkamon,4358,,2025-11-27T17:55:16.740008,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,102,Big C Mini Kingkaew,4507,,2025-11-27T17:56:16.740008,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,103,Soi Thachin,4616,,2025-11-27T17:57:16.740008,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,104,Dcondo Campus Kuku,4776,,2025-11-27T17:59:16.740008,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,105,Ban Kuku School,4859,,2025-11-27T18:00:16.740008,,,,,,,,,,,,,,,,,
10-1220,Patong -> Bus 1 -> Bus 2,106,Big C Market Thepkrasattri,5122,,2025-11-27T18:02:16.740008,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,59,Secret cliff resort ,7899,2025-11-27T17:36:21.706463,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,60,Karon Circle,8431,2025-11-27T17:42:25.349580,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,61,Woraburi Karon,8523,2025-11-27T17:43:25.902348,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,62,Karon Stadium,8823,2025-11-27T17:47:28.506142,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,63,OZO Phuket,8979,2025-11-27T17:50:30.637939,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,64,Kata Palm,9111,2025-11-27T17:52:31.780849,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,65,Beyond hotel Kata,9157,2025-11-27T17:55:33.548827,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,66,Andaman Cannacia Resort,9327,,,,,,,,,,,,,,,,,,,
10-1150,Airport -> Rawai,67,Sai Yuan,10247,,,,,,,,,,,,,,,,,,,
10-1264,Dragon Line,15,Limelight Phuket,960,,,,2025-11-27T17:56:25.685280,,,,,,,,,,,,,,,
10-1265,Dragon Line,3,Old Town Intersection,134,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,4,Government Savings Bank,159,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,5,Royal Phuket City Hotel,243,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,6,Pearl Hotel Phuket,333,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,7,Mc Donald's,435,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,8,Surin Circle Clock Tower,523,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,9,Municipal Parking,593,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
10-1265,Dragon Line,10,Krungsri Bank,647,2025-11-27T17:33:17.564219,,,,,,,,,,,,,,,,,,
